CCCC(=O)COC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClG00000cEVlV,0.42857142857142855
C#C[C@H](OC(=O)CCc1c(C)[nH]c2ccccc12)C(C)C	ZINClG000005EV0V,0.42857142857142855
Cc1c(C(=O)OC[C@@H]2CC(Cl)=NO2)[nH]c2cc(Cl)ccc12	ZINClG000007p4BN,0.4166666666666667
Cc1c(C(=O)OCC(C)(C)CCO)[nH]c2cc(Cl)ccc12	ZINClG00000mMS4y,0.42857142857142855
Cc1c(C(=O)OCC[C@H](O)C(C)C)[nH]c2cc(Cl)ccc12	ZINClG00000htfwS,0.42857142857142855
Cc1c(C(=O)OCC[C@@H]2CCC2=O)[nH]c2cc(Cl)ccc12	ZINClG00000klcrT,0.4166666666666667
CCC[C@H](OC(=O)c1[nH]c2ccccc2c1CC)C(C)=O	ZINClG00000hSowx,0.42857142857142855
Cc1c(C(=O)OCC2=CCCOC2)[nH]c2cc(Cl)ccc12	ZINClG00000lm6fY,0.4166666666666667
C[C@H]1[C@@H](CCC(=O)O[C@H]2CCCC(F)(F)C2)C[C@@H](C)N1C	ZINClG00000lo5DH,0.5151515151515151
C#C[C@@H](OC(=O)CCc1c(C)[nH]c2ccccc12)C(C)C	ZINClG000005EUPS,0.42857142857142855
CC1(C)Oc2cccc(OC(=O)CCC34CC(C3)C4)c2O1	ZINClG00000d9Dii,0.40540540540540543
Cc1c(C(=O)OCC[N+](C)(C)C)[nH]c2cc(Cl)cc(Cl)c12	ZINClG00000cKw4D,0.42857142857142855
C[C@@H](CC(=O)Oc1cccnc1)c1c[nH]c2ccccc12	ZINClG00000goYnR,0.4166666666666667
Cc1c(C(=O)OC[C@H]2CC(Cl)=NO2)[nH]c2cc(Cl)ccc12	ZINClG000007p4Cs,0.4166666666666667
CC1CCC(OC(=O)CCc2c[nH]c3ncccc23)CC1	ZINClG00000hn12a,0.45714285714285713
CCc1c(C(=O)O[C@@H](C)c2ncco2)[nH]c2ccccc12	ZINClG00000iUnA0,0.4166666666666667
Cc1c(C(=O)OC[C@@H]2CCC(=O)C2)[nH]c2cc(Cl)ccc12	ZINClG00000hk3uL,0.4166666666666667
C[C@H]1CCC[C@H](OC(=O)CCc2c[nH]c3ncccc23)C1	ZINClG00000hl2in,0.5
CCCC(=O)[C@@H](C)OC(=O)c1[nH]c2ccccc2c1CC	ZINClG00000kIAQt,0.42857142857142855
Cn1ccc(CCC(=O)O[C@H]2CCC[C@@H](C(F)(F)F)C2)c1	ZINClG00000inR8W,0.5151515151515151
CC(=O)CCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClG00000cOUkn,0.42857142857142855
CCc1c(C(=O)O[C@H](C)c2ncco2)[nH]c2ccccc12	ZINClG00000iXrhg,0.4166666666666667
C[C@H]1CCC[C@@H](OC(=O)CCc2c[nH]c3ncccc23)C1	ZINClG00000jpHQh,0.5
C#CCSCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClG00000cDWlK,0.42857142857142855
Cn1ccc(CCC(=O)O[C@@H]2CCC[C@H](C(F)(F)F)C2)c1	ZINClG00000iYBR3,0.5151515151515151
C[C@@H]1C[C@@H](CCC(=O)OC2CCC(F)(F)CC2)[C@@H](C)N1C	ZINClG00000mHqFr,0.5151515151515151
C[C@@H](CC(=O)OC1(C#N)CCC1)c1c[nH]c2ccccc12	ZINClG000003qR5e,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OCc1nccs1	ZINClG000005Gf9P,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OCc1ccns1	ZINClG000005Gf9K,0.4166666666666667
C[C@H]1[C@@H](CCC(=O)OC2CCC(F)(F)CC2)C[C@@H](C)N1C	ZINClG00000maaMF,0.5151515151515151
Cc1c(C(=O)OC[C@H]2CCC(=O)C2)[nH]c2cc(Cl)ccc12	ZINClG00000gJjyC,0.4166666666666667
Cc1c(C(=O)OCC[C@H]2CCC2=O)[nH]c2cc(Cl)ccc12	ZINClG00000jZ0zh,0.4166666666666667
Cc1c(C(=O)OCC(=O)C(C)(C)F)[nH]c2cc(Cl)ccc12	ZINClG00000bZwyh,0.42857142857142855
Cc1c(C(=O)OCC2(C)CC(=O)C2)[nH]c2cc(Cl)ccc12	ZINClG00000j6ljZ,0.4166666666666667
Cc1nnsc1COC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClG00000j6wSa,0.4166666666666667
C[C@H](CC(=O)Oc1cccnc1)c1c[nH]c2ccccc12	ZINClG00000javxK,0.4166666666666667
O=C(CCc1c[nH]c2ccccc12)OC1[C@H]2C=C[C@H]1CC2	ZINClG00000jbOOS,0.4857142857142857
Cc1[nH]c2ccccc2c1CCC(=O)OCc1cnsc1	ZINClG000005Gf9N,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OCc1cscn1	ZINClG000005Gf9O,0.4166666666666667
O=C(CCc1c[nH]c2ccccc12)OC1CC(C(F)F)C1	ZINClG000003uca3,0.4166666666666667
C[C@@H]1CCC[C@H](OC(=O)CCc2c[nH]c3ncccc23)C1	ZINClG00000gNmdG,0.5
O=C(CCc1c[nH]c2ccccc12)O[C@H]1C[C@H]2C=C[C@H]1C2	ZINClG000003uca9,0.40540540540540543
Cc1[nH]c2ccccc2c1CCC(=O)OCC1[C@H]2CC[C@H]12	ZINClG00000bH3sM,0.40540540540540543
Cc1[nH]c2ccccc2c1CCC(=O)OCC1[C@@H]2CC[C@@H]12	ZINClG00000ckiRe,0.40540540540540543
CCC(=O)[C@@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClG00000cG0Ez,0.42857142857142855
N#CC1(COC(=O)CCc2c[nH]c3cc(Cl)ccc23)CC1	ZINClG00000cGehs,0.4166666666666667
Cc1c(C(=O)OCCOCCCF)[nH]c2cc(Cl)ccc12	ZINClG00000i0WTR,0.42857142857142855
C#CC(C)(C)COC(=O)CCc1c(C)[nH]c2ccccc12	ZINClG00000i1rHd,0.42857142857142855
CCCCC(=O)COC(=O)c1[nH]c2ccccc2c1CC	ZINClG00000i7DBa,0.42857142857142855
Cn1ccc(CCC(=O)O[C@@H]2CCC[C@@H](C(F)(F)F)C2)c1	ZINClG00000i8xOv,0.5151515151515151
Cc1c(C(=O)OCCN(C)C(C)C)[nH]c2cc(Cl)ccc12	ZINClG00000gDbmk,0.42857142857142855
CC(=O)[C@H](F)CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClG00000gEyd8,0.42857142857142855
Cc1c(C(=O)OCC(=O)C2(Cl)CC2)[nH]c2cc(Cl)ccc12	ZINClG00000jRBra,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OCc1ccsn1	ZINClG000005Gf9L,0.4166666666666667
C[C@@H]1CCC[C@@H](OC(=O)CCc2c[nH]c3ncccc23)C1	ZINClG00000iRZE8,0.5
CC(=O)[C@@H](F)CCOC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClG00000iSnTe,0.42857142857142855
Cc1c(C(=O)OCCC2CC(=O)C2)[nH]c2cc(Cl)ccc12	ZINClG00000my4WT,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@H]1CC1(F)F	ZINClG000005Gf9J,0.4166666666666667
Cc1c(C(=O)O[C@H](C)C(=O)C2CC2)[nH]c2cc(Cl)ccc12	ZINClG000005GfRu,0.4166666666666667
CCOC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C/C(=O)O	ZINClH000007AieJ,0.42857142857142855
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@H]1CCSC1	ZINClH000005I9f8,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)O[C@@H]1CC[C@H]2C[C@@H]21	ZINClH00000cYd47,0.7333333333333333
Cc1[nH]c2ccccc2c1CCC(=O)OCC1(C)CSC1	ZINClH00000gMxgI,0.4166666666666667
CCOCCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000crxN0,0.42857142857142855
Cc1ccc2[nH]cc(CCC(=O)O[C@@H]3C[C@@H]4C[C@@H]4C3)c2c1	ZINClH00000dGr8F,0.6774193548387096
Cc1c(C(=O)OCC[C@H]2CCOC2)[nH]c2cc(Cl)ccc12	ZINClH000005I9Rp,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)O[C@H]1C[C@@H](CF)C1	ZINClH000007rvc3,0.45714285714285713
COC(C)(C)COC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cynFu,0.42857142857142855
COCCCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cynFv,0.42857142857142855
Cc1ocnc1COC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClH00000hhcyT,0.4166666666666667
CC#CCCCOC(=O)CCc1c(C)[nH]c2ccccc12	ZINClH000005H1Dy,0.42857142857142855
Cc1c(C(=O)OCCOCC2CC2)[nH]c2cc(Cl)ccc12	ZINClH000005I9R6,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)O[C@H]1CC2CC1C2	ZINClH00000c8pv4,0.6774193548387096
Cc1[nH]c2ccccc2c1CCC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1	ZINClH00000dMzuL,0.7333333333333333
Cc1ncoc1COC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClH00000ltBC1,0.4166666666666667
Cc1ccc2[nH]cc(CCC(=O)OC3C[C@@H]4C[C@H]4C3)c2c1	ZINClH000003Cfwb,0.6774193548387096
CCCOCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cxHhm,0.42857142857142855
O=C(CCc1c[nH]c2ccccc12)Oc1cccnc1Cl	ZINClH00000hglHs,0.4166666666666667
C#CC[C@@H](CC)OC(=O)CCc1c(C)[nH]c2ccccc12	ZINClH00000i4Cuf,0.42857142857142855
COC1CC(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)C1	ZINClH000007r2Zh,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@@]1(C)C[C@H]1F	ZINClH000005I9f7,0.4166666666666667
CO[C@H](COC(=O)c1[nH]c2cc(Cl)ccc2c1C)C1CC1	ZINClH000007r70N,0.4166666666666667
Cc1cnc(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)o1	ZINClH000007rGSM,0.4166666666666667
CCOC[C@@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cLNne,0.42857142857142855
Cc1c(C(=O)OC[C@@H]2CO[C@@H](C)C2)[nH]c2cc(Cl)ccc12	ZINClH00000m0MEC,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@@]1(C)C[C@@H]1F	ZINClH000005I9f6,0.4166666666666667
Cc1cc(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)on1	ZINClH000005Ie4D,0.4166666666666667
Cc1cccc2[nH]cc(CCC(=O)O[C@@H]3CC[C@@H]4C[C@@H]43)c12	ZINClH00000dqJcN,0.6774193548387096
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@H]1CC12CC2	ZINClH000007rvc2,0.40540540540540543
O=C(CCc1c[nH]c2ccccc12)Oc1cnccc1Cl	ZINClH00000iuVHr,0.4166666666666667
Cc1c(C(=O)OC[C@H]2CO[C@H](C)C2)[nH]c2cc(Cl)ccc12	ZINClH00000m4tWM,0.4166666666666667
Cc1ccc2[nH]cc(CCC(=O)O[C@H]3CC4CC3C4)c2c1	ZINClH00000c8NQl,0.625
CCc1c(C(=O)OCc2cc(Cl)no2)[nH]c2ccccc12	ZINClH00000iI7sK,0.4166666666666667
COCC1CC(OC(=O)c2[nH]c3cc(Cl)ccc3c2C)C1	ZINClH00000iJICn,0.4166666666666667
C#CCC[C@H](C)OC(=O)CCc1c(C)[nH]c2ccccc12	ZINClH000005GVrI,0.42857142857142855
CC[C@H](COC(=O)CCc1c[nH]c2cc(Cl)ccc12)OC	ZINClH00000cx9pz,0.42857142857142855
Cc1[nH]c2ccccc2c1CC(F)(F)C(=O)OC1CCC1	ZINClH00000hb1Pl,0.45714285714285713
Cc1ccc2c(CCC(=O)OC3CC(F)(F)C3)c[nH]c2c1	ZINClH00000gnxub,0.4166666666666667
Cc1ncc(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)o1	ZINClH00000gnYXY,0.4166666666666667
CCO[P@@](C)(=O)COC(=O)c1[nH]c2ccccc2c1CC	ZINClH00000gpi8Z,0.42857142857142855
C=C[C@@H]1C[C@H]1COC(=O)CCc1c(C)[nH]c2ccccc12	ZINClH000005H0YX,0.4166666666666667
Cc1c(C(=O)OC[C@H]2OCC[C@H]2C)[nH]c2cc(Cl)ccc12	ZINClH000005I9Sm,0.4166666666666667
Cc1c(C(=O)O[C@@H]2CCCCC2=O)[nH]c2cc(Cl)ccc12	ZINClH000005I9Ti,0.4166666666666667
CC(C)OCCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000colYP,0.42857142857142855
CC(=CC#N)COC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000gJYIt,0.42857142857142855
Cn1cc(CCC(=O)O[C@H]2C=CCCC2)c2ccccc21	ZINClH000003CYLQ,0.4166666666666667
Cn1cc(CCC(=O)Oc2ccccc2)c2ccccc21	ZINClH000003CYLR,0.7
C=C(Cl)COC(=O)c1[nH]c2c(Br)cccc2c1CCCO	ZINClH00000gAXID,0.5151515151515151
CCc1c(C(=O)OC[C@H]2C[C@H]2C(F)F)[nH]c2ccccc12	ZINClH00000jO7P9,0.4166666666666667
CCOC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1/C=C\\C(=O)O	ZINClH000007AieK,0.42857142857142855
CO[C@@H](C)CCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000co0Eu,0.42857142857142855
Cc1ccc2c(CCC(=O)O[C@@H]3CC[C@@H]4C[C@H]43)c[nH]c2c1	ZINClH00000cUWNa,0.6774193548387096
Cc1cccc2c(CCC(=O)O[C@@H]3CC[C@@H]4C[C@H]43)c[nH]c12	ZINClH00000cUX48,0.6774193548387096
Cc1c(C(=O)OC2CCC(=O)CC2)[nH]c2cc(Cl)ccc12	ZINClH00000ghJTw,0.4166666666666667
C=C1CCC[C@@H]1OC(=O)CCc1cn(C)c2ccccc12	ZINClH000003vquS,0.4166666666666667
Cc1cccc2c(CCC(=O)OC3C[C@H]4C[C@@H]4C3)c[nH]c12	ZINClH000003Coyt,0.6774193548387096
Cc1ccc2c(CCC(=O)OC3C[C@H]4C[C@@H]4C3)c[nH]c2c1	ZINClH000003CfJn,0.6774193548387096
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@]1(C)C[C@H]1F	ZINClH000005I9fa,0.4166666666666667
Cc1ccc2[nH]cc(CCC(=O)OC3CC(CF)C3)c2c1	ZINClH000003Cfwa,0.4166666666666667
Cc1ccc2c(CCC(=O)OC3CC(CF)C3)c[nH]c2c1	ZINClH000003CfJl,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC/C=C/C(F)F	ZINClH00000gr5wI,0.42857142857142855
CCc1c(C(=O)OCCC(C)(C)OC)[nH]c2ccccc12	ZINClH00000g6BHg,0.42857142857142855
Cn1cc(CCC(=O)O[C@@H]2CC=CCC2)c2ccccc21	ZINClH00000huIAq,0.4166666666666667
COCC1(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)CC1	ZINClH00000hv9vT,0.4166666666666667
Cc1ccc2c(CCC(=O)O[C@H]3C[C@@H]4C[C@@H]4C3)c[nH]c2c1	ZINClH000003CfJz,0.6774193548387096
Cc1[nH]c2ccccc2c1CCC(=O)O[C@@H]1CC[C@H]2C[C@H]21	ZINClH00000daVyL,0.7333333333333333
Cc1[nH]c2ccccc2c1CCC(=O)OCC12CC(C1)C2	ZINClH00000bIabu,0.40540540540540543
Cc1ccc2[nH]cc(CCC(=O)OC3CC(F)(F)C3)c2c1	ZINClH00000gP7e3,0.4166666666666667
Cc1cccc2c(CCC(=O)O[C@@H]3CC[C@@H]4C[C@@H]43)c[nH]c12	ZINClH00000dbu9u,0.6774193548387096
CC(C#N)=CCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000hAh2B,0.42857142857142855
Cc1ccc2c(CCC(=O)O[C@H]3C[C@@H](CF)C3)c[nH]c2c1	ZINClH00000e2ujH,0.4166666666666667
Cc1c(C(=O)OCC(=O)C(F)F)[nH]c2cc(Cl)cc(Cl)c12	ZINClH000007rvO9,0.42857142857142855
Cc1ccc2[nH]cc(CCC(=O)O[C@@H]3CC4CC3C4)c2c1	ZINClH00000bKHIi,0.625
O=C(CCc1c[nH]c2cc(Cl)ccc12)OCC#CC1CC1	ZINClH00000cHi8h,0.4166666666666667
C[C@H]1[C@H](CCC(=O)OC2CCC3(CC2)CC3)C[C@@H](C)N1C	ZINClH00000lRFMr,0.5
Cc1cccc2c(CCC(=O)O[C@H]3C[C@@H]4C[C@@H]4C3)c[nH]c12	ZINClH000003CoyF,0.6774193548387096
CO[C@@H](COC(=O)c1[nH]c2cc(Cl)ccc2c1C)C1CC1	ZINClH000007r5UQ,0.4166666666666667
Cc1cccc2c(CCC(=O)O[C@@H]3CC[C@H]4C[C@@H]43)c[nH]c12	ZINClH00000dlE1w,0.6774193548387096
Cc1cccc2c(CCC(=O)O[C@@H]3CC[C@H]4C[C@H]43)c[nH]c12	ZINClH00000dlE1x,0.6774193548387096
CCOC(C)(C)COC(=O)c1[nH]c2ccccc2c1CC	ZINClH00000iG77p,0.42857142857142855
CO[C@@H]1CC[C@H]1COC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClH00000mm5kV,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@@H]1CC12CC2	ZINClH000007rvc1,0.40540540540540543
CCc1c(C(=O)OCc2coc(Cl)n2)[nH]c2ccccc12	ZINClH00000mJovz,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC1C[C@H]2C[C@@H]2C1	ZINClH000005I9f2,0.7333333333333333
Cc1nocc1COC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClH000007rKSc,0.4166666666666667
CC[C@@H](COC)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cMJqp,0.42857142857142855
Cc1ccc2c(CCC(=O)O[C@@H]3C[C@@H]4C[C@@H]4C3)c[nH]c2c1	ZINClH00000dPHmw,0.6774193548387096
CCc1c(C(=O)OC[C@H]2[C@H](C)C2(F)F)[nH]c2ccccc12	ZINClH00000hV7Lz,0.4166666666666667
Cc1cccc2c(CCC(=O)OC3CC(CF)C3)c[nH]c12	ZINClH000003Coyr,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OCC1CC(F)C1	ZINClH000005I9f4,0.4166666666666667
Cc1c(C(=O)OCC[C@@H]2CCOC2)[nH]c2cc(Cl)ccc12	ZINClH000005I9Rg,0.4166666666666667
Cc1c(C(=O)OC[C@@H]2CCCOC2)[nH]c2cc(Cl)ccc12	ZINClH000005I9Ru,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@H]1CC[C@H]1F	ZINClH00000muv1b,0.4166666666666667
Cc1ccc2[nH]cc(CCC(=O)OC3C[C@H]4C[C@@H]4C3)c2c1	ZINClH000003Cfwc,0.6774193548387096
Cc1cccc2[nH]cc(CCC(=O)OC3CC(CF)C3)c12	ZINClH000003Cosl,0.4166666666666667
CCC1(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)COC1	ZINClH000005Hh0r,0.4166666666666667
CCc1c(C(=O)OCCCOC(C)C)[nH]c2ccccc12	ZINClH00000gd1XE,0.42857142857142855
Cc1[nH]c2ccccc2c1CCC(=O)OC1CC(F)(F)C1	ZINClH00000ipC0V,0.45714285714285713
CCc1c(C(=O)OCc2nocc2Cl)[nH]c2ccccc12	ZINClH00000ipKPN,0.4166666666666667
Cc1ccc2[nH]cc(CCC(=O)O[C@H]3C[C@@H]4C[C@@H]4C3)c2c1	ZINClH000003Cfwo,0.6774193548387096
CCO[P@](C)(=O)COC(=O)c1[nH]c2ccccc2c1CC	ZINClH00000gyuf3,0.42857142857142855
Cn1cc(CCC(=O)O[C@H]2CC=CCC2)c2ccccc21	ZINClH00000gywTK,0.4166666666666667
CO[C@@H](C)[C@@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000jN22t,0.42857142857142855
C=CC(F)(F)COC(=O)CCc1c(C)[nH]c2ccccc12	ZINClH000005GYkG,0.42857142857142855
Cc1c(C(=O)OC[C@H]2C[C@@H](O)C2)[nH]c2cc(Cl)cc(Cl)c12	ZINClH000005I9Sc,0.4166666666666667
CC[C@H](COC)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cDUva,0.42857142857142855
CCc1c(C(=O)OCCCCCOC)[nH]c2ccccc12	ZINClH00000hOZNb,0.42857142857142855
CCOCCCCOC(=O)c1[nH]c2ccccc2c1CC	ZINClH00000ikG8u,0.42857142857142855
Cc1cccc2c(CCC(=O)OC3C[C@@H]4C[C@H]4C3)c[nH]c12	ZINClH000003Coys,0.6774193548387096
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@]1(C)C[C@@H]1F	ZINClH000005I9f9,0.4166666666666667
Cc1cc(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)no1	ZINClH000005Ie4C,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OC1CC(CF)C1	ZINClH000007rvc0,0.45714285714285713
C#C[C@H](OC(=O)CCc1c[nH]c2cc(Cl)ccc12)C1CC1	ZINClH00000cI4gB,0.4166666666666667
Cc1nc(COC(=O)c2[nH]c3cc(Cl)ccc3c2C)co1	ZINClH000005Ir4i,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)O[C@@H]1CC[C@@H]2C[C@@H]21	ZINClH00000dai7T,0.7333333333333333
C[C@@H]1C[C@@H](CCC(=O)OC2CCC3(CC2)CC3)[C@@H](C)N1C	ZINClH00000kfKML,0.5
Cc1cccc2[nH]cc(CCC(=O)O[C@H]3C[C@@H]4C[C@@H]4C3)c12	ZINClH000003Cosz,0.6774193548387096
C=C(C)COC(=O)C(F)(F)Cc1c(C)[nH]c2ccccc12	ZINClH000005GXor,0.42857142857142855
COC(=O)c1[nH]c2ccccc2c1CCc1ccccc1	ZINClH00000cjN4Y,0.4166666666666667
C=CCCOC(=O)C(F)(F)Cc1c(C)[nH]c2ccccc12	ZINClH000005GZdk,0.42857142857142855
Cc1ccc2[nH]cc(CCC(=O)O[C@@H]3CC[C@@H]4C[C@@H]43)c2c1	ZINClH00000ddohi,0.6774193548387096
Cc1cccc2c(CCC(=O)OC3CC(F)(F)C3)c[nH]c12	ZINClH00000hIgVa,0.4166666666666667
C[C@@H]1C[C@H](CCC(=O)OC2CCC3(CC2)CC3)[C@@H](C)N1C	ZINClH00000lcXBb,0.5
Cc1ccc2c(CCC(=O)OC3C[C@@H]4C[C@H]4C3)c[nH]c2c1	ZINClH000003CfJm,0.6774193548387096
CCc1c(C(=O)OCCc2ccco2)[nH]c2ccccc12	ZINClH00000g9iNF,0.4166666666666667
O=C(OCC=CCl)c1[nH]c2c(Br)cccc2c1CCCO	ZINClH00000hyWga,0.5151515151515151
CN1CC[C@H](CCC(=O)OC2CCC3(CCCC3)CC2)C1	ZINClH00000kYHde,0.45714285714285713
O=C(NCC(Br)Br)c1[nH]c2c(Br)cccc2c1CCCO	ZINClH00000kZuYL,0.47058823529411764
Cc1c(C(=O)OC[C@H]2CCO[C@@H]2C)[nH]c2cc(Cl)ccc12	ZINClH000007rvPq,0.4166666666666667
Cc1c(C(=O)OC[C@H]2CCO[C@H]2C)[nH]c2cc(Cl)ccc12	ZINClH000007rvPr,0.4166666666666667
Cc1cccc2[nH]cc(CCC(=O)O[C@@H]3CC[C@H]4C[C@@H]43)c12	ZINClH00000dylPy,0.6774193548387096
CCc1c(C(=O)OCCOC(C)(C)C)[nH]c2ccccc12	ZINClH00000jlXNw,0.42857142857142855
Cc1c(C(=O)OC[C@@H]2CCO[C@@H]2C)[nH]c2cc(Cl)ccc12	ZINClH000007rvOS,0.4166666666666667
CO[C@H](C)CCOC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cUJ45,0.42857142857142855
CO[C@H](C)[C@@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000ko2c1,0.42857142857142855
C=C1CCC[C@H]1OC(=O)CCc1cn(C)c2ccccc12	ZINClH000003vqw6,0.4166666666666667
Cc1ccc2c(CCC(=O)O[C@@H]3CC[C@@H]4C[C@@H]43)c[nH]c2c1	ZINClH00000d57tO,0.6774193548387096
Cc1[nH]c2ccccc2c1CCC(=O)OCc1ccoc1	ZINClH000005I9fb,0.4166666666666667
CC[C@@H](COC(=O)CCc1c[nH]c2cc(Cl)ccc12)OC	ZINClH00000cDodE,0.42857142857142855
Cc1cccc2c(CCC(=O)O[C@H]3C[C@@H](CF)C3)c[nH]c12	ZINClH00000ebEQR,0.4166666666666667
O=C(CCc1c[nH]c2cc(Cl)ccc12)Oc1cccnc1	ZINClH00000hO35y,0.45714285714285713
Cc1c(C(=O)OC[C@H]2CO[C@@H](C)C2)[nH]c2cc(Cl)ccc12	ZINClH00000leHTE,0.4166666666666667
Cc1ccc2[nH]cc(CCC(=O)O[C@H]3C[C@@H](CF)C3)c2c1	ZINClH00000e3Isg,0.4166666666666667
CO[C@@H](C)[C@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000kvr1Y,0.42857142857142855
C#CCC[C@@H](C)OC(=O)CCc1c(C)[nH]c2ccccc12	ZINClH000005GVkU,0.42857142857142855
Cc1cccc2[nH]cc(CCC(=O)OC3C[C@H]4C[C@@H]4C3)c12	ZINClH000003Cosn,0.6774193548387096
Cc1c(C(=O)OCC2CCOCC2)[nH]c2cc(Cl)ccc12	ZINClH000005I9Qs,0.4166666666666667
Cc1ccc2c(CCC(=O)O[C@@H]3CC[C@H]4C[C@H]43)c[nH]c2c1	ZINClH00000doOyn,0.6774193548387096
CCc1c(C(=O)OCC(=O)C=C(Cl)Cl)[nH]c2ccccc12	ZINClH00000iBZOi,0.42857142857142855
Cc1ccc2[nH]cc(CCC(=O)O[C@@H]3CC[C@@H]4C[C@H]43)c2c1	ZINClH00000dnxUg,0.6774193548387096
CSCC1CC(OC(=O)CCc2c[nH]c3ccccc23)C1	ZINClH00000ixIOL,0.4166666666666667
COCC[C@@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12	ZINClH00000cPwdd,0.42857142857142855
CO[C@H]1C[C@H](COC(=O)c2[nH]c3cc(Cl)ccc3c2C)C1	ZINClH00000mEAEU,0.4166666666666667
C[C@H]1[C@@H](CCC(=O)OC2CCC3(CC2)CC3)C[C@@H](C)N1C	ZINClH00000mA45v,0.5
Cn1cc(CCC(=O)O[C@@H]2C=CCCC2)c2ccccc21	ZINClH000003CYLP,0.4166666666666667
Cc1[nH]c2ccccc2c1CCC(=O)OCC1(CF)CC1	ZINClH000005I9f3,0.4166666666666667
Cc1c(C(=O)OC[C@@H]2CCO[C@H]2C)[nH]c2cc(Cl)ccc12	ZINClH000007rvOT,0.4166666666666667
Cc1c(C(=O)OC[C@H]2CCCOC2)[nH]c2cc(Cl)ccc12	ZINClH000005I9RZ,0.4166666666666667
Cc1conc1COC(=O)c1[nH]c2cc(Cl)ccc2c1C	ZINClH000005IpBq,0.4166666666666667
Cc1ccc2[nH]cc(CCC(=O)O[C@@H]3CC[C@H]4C[C@H]43)c2c1	ZINClH00000d8VNG,0.6774193548387096
Cc1[nH]c2ccccc2c1CCC(=O)OC[C@@H](F)C1CC1	ZINClH00000hnhtI,0.4166666666666667
