name,orig_smiles,prot_smiles,mmgbsa_score,mmgbsa_score_sem,mmpbsa_score,mmpbsa_score_sem,vina_score
ZINCoU00000cmb6W,CC(C)c1ccc(OCC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,CC(C)c1ccc(OCC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,-34.59024707142861,0.26142905616461837,-28.8408066666667,0.22270433312473342,-8.177
ZINCsU00000g9KRU,Cc1ccc2c(CCC(=O)Oc3ccc(-c4oncc4C)cc3C)c[nH]c2c1,Cc1ccc2c(CCC(=O)Oc3ccc(-c4oncc4C)cc3C)c[nH]c2c1,-34.589450905333344,0.5615858643407523,-28.65653404761905,0.3478666826139234,-8.945
ZINCpU00000abTAE,Cc1ccc2c(CCC(=O)O[C@@H]3CCCC[C@H]3C(C)(C)C)c[nH]c2c1,Cc1ccc2c(CCC(=O)O[C@@H]3CCCC[C@H]3C(C)(C)C)c[nH]c2c1,-34.58933268742855,0.30587523247890014,-27.392195476190466,0.5007872795528122,-8.987
ZINCpz00000Aimb2,C/N=c1/[nH]cncc1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C/N=c1/[nH]cncc1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.58906303390482,0.45296612647368584,-26.967496666666722,0.43065919147783105,-7.668
ZINCtT000000VbXU,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc(OCc4ccncc4)cc3)c2c1,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc(OCc4ccncc4)cc3)c2c1,-34.58900997466659,0.5435633969161917,-28.658702857142792,0.5344739952911516,-9.381
ZINCoT000006CeDA,Cc1ccc2c(CCC(=O)Oc3ccc(Cl)c(F)c3F)c[nH]c2c1,Cc1ccc2c(CCC(=O)Oc3ccc(Cl)c(F)c3F)c[nH]c2c1,-34.58893529600002,0.2649442554854982,-28.858643571428587,0.23009171721688954,-9.162
ZINCpL00000cmo9f,CC(=O)Nc1ccccc1OCC(=O)CC12CC3CC(CC(C3)C1)C2,CC(=O)Nc1ccccc1OCC(=O)CC12CC3CC(CC(C3)C1)C2,-34.5883566579048,0.3753410947024538,-27.745426666666695,0.21388600965206475,-8.246
ZINCny000006HQYQ,CCNC(=O)C[C@H](C)OC(=O)CCc1c(C)[nH]c2ccccc12,CCNC(=O)C[C@H](C)OC(=O)CCc1c(C)[nH]c2ccccc12,-34.58821320628572,0.5576181990835031,-27.20604428571429,0.36860456325645746,-8.332
ZINCjG00000aHa5I,CCCCN(C)C(=O)c1[nH]c2ccccc2c1CC,CCCCN(C)C(=O)c1[nH]c2ccccc2c1CC,-34.588180548,0.42421540352782744,-25.937613571428574,0.36144130583828393,-8.415
ZINCrF00000jgQPC,CC(=O)N[C@@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1cccc(C)c1F,CC(=O)N[C@@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1cccc(C)c1F,-34.587852677904735,0.7977893343040751,-26.562040714285693,0.5786525469485689,-9.897
ZINCtV000002IXmj,Cc1cccc(OC(=O)CCc2c(-c3ccccc3)[nH]c3ccc(F)cc23)c1C,Cc1cccc(OC(=O)CCc2c(-c3ccccc3)[nH]c3ccc(F)cc23)c1C,-34.58733868552384,0.9776605639233251,-27.51791928571434,0.42308531323909077,-8.993
ZINCpO00000MBuoM,O=C(OC[C@H]1CCC(F)(F)C1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OC[C@H]1CCC(F)(F)C1)c1[nH]c2c(Br)cccc2c1CCCO,-34.58723020971432,0.6471355354155679,-29.379506190476217,0.6211857083195222,-8.638
ZINCtU000002cWHA,O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)Oc1cccc2[nH]ccc12,O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)Oc1cccc2[nH]ccc12,-34.58722139847624,0.3479336922626131,-23.72941523809529,0.3881380036023133,-10.283
ZINCqH00000oqvOv,CC(C)Oc1cccc(OCC(=O)C(=O)c2cn(C)c3ccccc23)c1,CC(C)Oc1cccc(OCC(=O)C(=O)c2cn(C)c3ccccc23)c1,-34.58628580323814,0.2932242775987931,-29.45521023809527,0.3159498110292481,-9.523
ZINCsJ00000submC,O=C(OCC1CCC2(CC1)OCCO2)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCC1CCC2(CC1)OCCO2)c1[nH]c2c(Br)cccc2c1CCCO,-34.58613383999997,0.4575217759106431,-29.630141904761878,0.2821864556096089,-8.126
ZINCnv00000p7lCm,C=COCCOC(=O)c1[nH]c2ccccc2c1CC(=O)OCC,C=COCCOC(=O)c1[nH]c2ccccc2c1CC(=O)OCC,-34.58589725333328,0.41458961879940676,-27.768278333333292,0.3375194218754654,-6.963
ZINCpz00000xgLQl,CCCCNC(=O)COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CCCCNC(=O)COC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.58541195676192,0.6219346055240004,-24.992081190476206,0.8000899058957965,-7.757
ZINCrM00000qYroT,C=Cc1ccc(OC(=O)[C@H](Cc2c[nH]c3ccc(Br)cc23)NC(C)=O)cc1,C=Cc1ccc(OC(=O)[C@H](Cc2c[nH]c3ccc(Br)cc23)NC(C)=O)cc1,-34.584654842857205,0.6984132080652845,-27.8110921428572,0.4936428727702722,-9.078
ZINCsw00000pxZdT,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(=O)NC[C@@H]1CCCO1,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(=O)NC[C@@H]1CCCO1,-34.584051003238095,0.2789021138851488,-28.20771357142857,0.3020135827183132,-7.479
ZINCrF00000ufPNH,COc1ccccc1OC(=O)[C@H](Cc1c[nH]c2ccc(Br)cc12)NC(C)=O,COc1ccccc1OC(=O)[C@H](Cc1c[nH]c2ccc(Br)cc12)NC(C)=O,-34.583900356761944,0.26732327313632476,-28.793277857142904,0.223653114015146,-8.965
ZINCtE00000Bgpfm,CC(C)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc(C#N)c(F)c1,CC(C)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc(C#N)c(F)c1,-34.58343082400002,0.6260730097402109,-27.5556016666667,0.5089191655304367,-9.566
ZINCpF00000Cma5q,COc1ccc2c(CCC(=O)O[C@@H]3CC4(CCC3=O)CC4)c[nH]c2c1,COc1ccc2c(CCC(=O)O[C@@H]3CC4(CCC3=O)CC4)c[nH]c2c1,-34.58330831676193,0.6659640907531749,-25.229966666666684,0.9756566609789893,-8.483
ZINCnL00000cF023,CC(=O)CCCCCOC(=O)CCc1c(C)[nH]c2ccccc12,CC(=O)CCCCCOC(=O)CCc1c(C)[nH]c2ccccc12,-34.583002943619036,0.640946426359926,-27.753402380952373,0.49086640052867625,-8.218
ZINCrQ000001O856,Cn1cc(CCC(=O)Oc2ccc(C3CCOCC3)cc2)c2ccccc21,Cn1cc(CCC(=O)Oc2ccc(C3CCOCC3)cc2)c2ccccc21,-34.58266891733332,0.2556078358382086,-29.489223333333324,0.20818832768140585,-9.914
ZINCqJ00000o36Al,CCC1=NO[C@@H]([C@H](C)OC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C1,CCC1=NO[C@@H]([C@H](C)OC(=O)c2[nH]c3c(Br)cccc3c2CCCO)C1,-34.58221174038091,0.30453150017230457,-26.33650499999996,0.2798324953634424,-8.419
ZINCnU000004Go5N,Cc1cc(Br)cc(OC(=O)CCc2c[nH]c3cccc(C)c23)c1,Cc1cc(Br)cc(OC(=O)CCc2c[nH]c3cccc(C)c23)c1,-34.58214685904761,0.8373373136957019,-27.769893095238086,0.43908581560336357,-9.679
ZINCoN00000RqiGr,C[C@H](COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)CC(F)F,C[C@H](COC(=O)c1[nH]c2c(Br)cccc2c1CCCO)CC(F)F,-34.58156058514283,0.21990151514051978,-28.093537619047595,0.18799438430221313,-7.831
ZINCsU000003AODM,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc(N4CCCCC4)c(Cl)c3)c2c1,Cc1ccc2[nH]cc(CCC(=O)Oc3ccc(N4CCCCC4)c(Cl)c3)c2c1,-34.58138197485712,0.45591939320426206,-27.926181428571418,0.4258613187536483,-9.663
ZINCnU00000qXYLj,Cc1[nH]c2ccccc2c1CCC(=O)Oc1c(Cl)cccc1Cl,Cc1[nH]c2ccccc2c1CCC(=O)Oc1c(Cl)cccc1Cl,-34.581137928952344,0.514788530636636,-28.55320190476187,0.37922325065189905,-9.594
ZINCpP00000FiihG,Cc1cc(NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cnc1Br,Cc1cc(NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)cnc1Br,-34.58097593333335,0.4631452934779504,-27.315410476190493,0.45800923243364816,-8.058
ZINCtz0000000pyP,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1ccc2cncnc2c1,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1ccc2cncnc2c1,-34.58081693733334,0.7555646669234943,-27.56998214285714,0.4309403036427601,-9.687
ZINCkF00000c6atF,CCc1c(C(=O)OCc2ccns2)[nH]c2ccccc12,CCc1c(C(=O)OCc2ccns2)[nH]c2ccccc12,-34.58077105657145,0.3200422410143764,-27.187302619047635,0.34822229856306147,-8.518
ZINCpJ00000CUh3s,O=C(OC[C@@H]1CCCCCO1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OC[C@@H]1CCCCCO1)c1[nH]c2c(Br)cccc2c1CCCO,-34.580583591809514,0.2555624096404009,-28.302551666666666,0.2282122056068801,-7.946
ZINCtV000002DiBC,C[C@@H]1CC[C@H](OC(=O)CCc2c(-c3ccc(F)cc3)[nH]c3ccccc23)C[C@H]1C,C[C@@H]1CC[C@H](OC(=O)CCc2c(-c3ccc(F)cc3)[nH]c3ccccc23)C[C@H]1C,-34.58034875752388,1.1861526286953645,-27.152503809523886,0.9125016655890406,-9.062
ZINCps00000oLqGe,CN(CCn1cnnc1)C(=O)c1[nH]c2c(Br)cccc2c1CCCO,CN(CCn1cnnc1)C(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.58016751123809,0.5378017577017412,-25.34090238095238,0.5889600882466443,-7.467
ZINCmD00000cMj03,CO[C@H]1C[C@H](COC(=O)CCc2c(C)[nH]c3ccccc23)C1,CO[C@H]1C[C@H](COC(=O)CCc2c(C)[nH]c3ccccc23)C1,-34.57928285161914,0.27982355477596293,-27.474724047619134,0.19393798131348333,-8.598
ZINCpL00000MPcF7,Cc1[nH]c2ccccc2c1CCC(=O)Oc1ccc2sc(=O)oc2c1,Cc1[nH]c2ccccc2c1CCC(=O)Oc1ccc2sc(=O)oc2c1,-34.57923503085722,0.3570643098834981,-27.33506095238103,0.3088897463410269,-9.758
ZINCoL00000JYojw,C[C@@H](CC(=O)Oc1ccccc1[N+](=O)[O-])c1c[nH]c2ccccc12,C[C@@H](CC(=O)Oc1ccccc1[N+](=O)[O-])c1c[nH]c2ccccc12,-34.57848307142858,0.45365020234131775,-28.72381761904763,0.3391608974176815,-9.354
ZINCnp00000SeOnL,COC(=O)Cc1c(C(=O)OC[C@@H](C)N(C)C)[nH]c2ccccc12,COC(=O)Cc1c(C(=O)OC[C@@H](C)N(C)C)[nH]c2ccccc12,-34.57847904647615,0.3915924801202226,-27.72583190476186,0.3114489633364468,-7.266
ZINCqN00000rEq6U,O=C(OCCOC1CCCCC1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCCOC1CCCCC1)c1[nH]c2c(Br)cccc2c1CCCO,-34.578408951619004,0.7849987480284841,-27.47673285714281,0.641314768933601,-8.163
ZINCqv00000BtKEe,COC(OC)[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(C)=O,COC(OC)[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)C(C)=O,-34.578332509142875,1.0922063551689019,-28.0331211904762,0.7219450437142954,-7.343
ZINCoH00000aGON6,CCSc1ccccc1OC(=O)CCc1c[nH]c(C)c1C(=O)OC,CCSc1ccccc1OC(=O)CCc1c[nH]c(C)c1C(=O)OC,-34.57762471980957,0.38582483104381565,-26.951402857142902,0.33530178295973,-7.981
ZINCsB00000nwEUJ,COc1ccc2c(CCC(=O)Oc3ccc(N(C)S(C)(=O)=O)cc3)c[nH]c2c1,COc1ccc2c(CCC(=O)Oc3ccc(N(C)S(C)(=O)=O)cc3)c[nH]c2c1,-34.57728116838096,0.6407320589640966,-28.458462142857154,0.5951141946910803,-7.519
ZINCsI0000007WI7,COC(=O)c1ccc(N(C)C)c(OC(=O)CCc2c[nH]c3cc(C)ccc23)c1,COC(=O)c1ccc(N(C)C)c(OC(=O)CCc2c[nH]c3cc(C)ccc23)c1,-34.576473672571375,0.656313582243169,-27.732832380952324,0.384292802777778,-8.143
ZINCqA000000lqmO,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1cccc(F)c1,CC(=O)N[C@H](Cc1c[nH]c2cc(F)ccc12)C(=O)Oc1cccc(F)c1,-34.57638660266665,0.6814426621618889,-25.354751904761887,0.49290447460421327,-9.552
ZINCqI000003aAOI,CC(=O)N[C@@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1ccc(Br)cc1,CC(=O)N[C@@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1ccc(Br)cc1,-34.575191612761905,0.44933945119201496,-25.373165238095236,0.36057974766969464,-9.126
ZINCmo00000xAHnx,Cc1c(C(=O)OC[C@@H]2OCCNC2=O)[nH]c2cc(Cl)ccc12,Cc1c(C(=O)OC[C@@H]2OCCNC2=O)[nH]c2cc(Cl)ccc12,-34.5751160165715,0.38646939412282716,-28.7381302380953,0.29754519105974436,-8.019
ZINCoL00000cQ8kB,COc1ccc(F)c(OC(=O)CCc2c[nH]c3c(C)cccc23)c1,COc1ccc(F)c(OC(=O)CCc2c[nH]c3c(C)cccc23)c1,-34.574840781333336,0.28461214102166843,-26.413306904761903,0.27357500388794315,-9.23
ZINCnJ00000obV3E,CC/C=C(\C)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CC/C=C(\C)CNC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.57480465790484,0.6800345001379562,-27.207545238095314,0.6865313690765752,-8.354
ZINCtD00000021P8,CC(C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c(c1)CCO2,CC(C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c(c1)CCO2,-34.57452616304759,0.5388672000858947,-28.200284523809493,0.41369568427956394,-9.857
ZINCtL0000000tyM,CC(=O)N[C@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1cccc(C(F)(F)F)c1,CC(=O)N[C@H](Cc1c[nH]c2c(C)cccc12)C(=O)Oc1cccc(C(F)(F)F)c1,-34.57445520399999,0.5660942055398059,-26.899709761904756,0.5811893952234857,-9.968
ZINCtu00000xdwat,COC(=O)[C@@H]1Cc2ccc(OCC(=O)C(=O)c3cn(C)c4ccccc34)cc2O1,COC(=O)[C@@H]1Cc2ccc(OCC(=O)C(=O)c3cn(C)c4ccccc34)cc2O1,-34.57445457904764,0.39367245302464093,-28.0114285714286,0.400610737505302,-9.386
ZINCsU000002Tt9I,CCN(C)C(=O)c1ccc(Br)cc1OC(=O)C[C@H](C)c1c[nH]c2ccccc12,CCN(C)C(=O)c1ccc(Br)cc1OC(=O)C[C@H](C)c1c[nH]c2ccccc12,-34.574332398285684,0.383261268867189,-26.720007142857117,0.4963933474549051,-8.893
ZINCrG000002z1yc,CCOC(=O)CCc1c(C(=O)OCC)[nH]c2c(N(C)CC3CC3)cccc12,CCOC(=O)CCc1c(C(=O)OCC)[nH]c2c(N(C)CC3CC3)cccc12,-34.57420452990476,0.2919170651921161,-29.82294333333333,0.19232635598870737,-7.229
ZINCrF00000iWvOK,CCc1cccc(OC(=O)[C@@H](Cc2c[nH]c3cc(F)ccc23)NC(C)=O)c1,CCc1cccc(OC(=O)[C@@H](Cc2c[nH]c3cc(F)ccc23)NC(C)=O)c1,-34.574122421714264,0.39234123877305555,-25.958140476190454,0.46073563773793463,-9.495
ZINCpv00000FfR2W,NC[C@@]1(CNC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CC1(F)F,NC[C@@]1(CNC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CC1(F)F,-34.573704653523826,0.5914683075396222,-28.387884047619064,0.600184555821444,-7.537
ZINCmJ000003WQTX,Cc1nc(COC(=O)CCc2c(C)[nH]c3ccccc23)cs1,Cc1nc(COC(=O)CCc2c(C)[nH]c3ccccc23)cs1,-34.573456693333306,0.4803210473868992,-27.322124523809492,0.3465401408875505,-8.449
ZINCnQ000003UBof,C=C[C@H]1CCCC[C@H]1OC(=O)CCc1c[nH]c2ccc(C)cc12,C=C[C@H]1CCCC[C@H]1OC(=O)CCc1c[nH]c2ccc(C)cc12,-34.57307993066662,0.45304547821050895,-27.211114285714235,0.36095196026849724,-8.866
ZINCoU00000FVYgT,C[C@H]1C[C@H](OC(=O)C[C@@H](C)c2c[nH]c3ccccc23)CC(C)(C)C1,C[C@H]1C[C@H](OC(=O)C[C@@H](C)c2c[nH]c3ccccc23)CC(C)(C)C1,-34.573020661333395,0.3154639624467169,-28.698318095238157,0.3680977895187491,-9.354
ZINCqu00000uQIvX,COC(=O)c1c(CCC(=O)Oc2ccc(C#N)cc2[N+](=O)[O-])c[nH]c1C,COC(=O)c1c(CCC(=O)Oc2ccc(C#N)cc2[N+](=O)[O-])c[nH]c1C,-34.57283334400002,0.6037369410489135,-27.29178428571431,0.4507085771255938,-8.058
ZINCjD0000055VvC,CCCCNC(=O)CCc1c(C)[nH]c2ccccc12,CCCCNC(=O)CCc1c(C)[nH]c2ccccc12,-34.57266586780956,0.36256522203484504,-26.421265476190506,0.34319783625376954,-8.235
ZINCqU00000tONxy,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccccc1Cl,C[C@@H](OC(=O)c1[nH]c2c(Br)cccc2c1CCCO)c1ccccc1Cl,-34.57227037409523,0.4105470289725955,-27.04997619047618,0.4376348283436251,-8.587
ZINCrT000002l9WY,CC(=O)N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)Oc1ccc(Cl)cc1Br,CC(=O)N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)Oc1ccc(Cl)cc1Br,-34.57199235504764,0.27028413851191024,-28.878732380952393,0.18153655150375528,-8.574
ZINCsU00001b2nwP,O=C(OCC/C=C/c1ccc(Br)cc1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCC/C=C/c1ccc(Br)cc1)c1[nH]c2c(Br)cccc2c1CCCO,-34.571874696952406,0.46044572058433736,-28.188352142857166,0.30706101397921115,-8.354
ZINCoP00000Rz9AQ,CC1(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCCC1,CC1(COC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCCC1,-34.5717031552381,0.26211934385246827,-27.568932619047633,0.2666594592190324,-7.743
ZINCmU00000uoBvu,CC(C)CC[C@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12,CC(C)CC[C@H](C)OC(=O)CCc1c[nH]c2cc(Cl)ccc12,-34.57158358457148,0.32016937089222675,-29.786211428571477,0.2561509505292349,-8.285
ZINCmw00000gl1DT,COC(=O)[C@@H](Cc1c[nH]c2cc(Cl)ccc12)NC(=O)C(C)C,COC(=O)[C@@H](Cc1c[nH]c2cc(Cl)ccc12)NC(=O)C(C)C,-34.57157887371427,0.18708556061917334,-24.748181666666646,0.2091873750183778,-7.862
ZINCmw000004kGBC,COC(=O)/C=C/COC(=O)CCc1c(C)[nH]c2ccccc12,COC(=O)/C=C/COC(=O)CCc1c(C)[nH]c2ccccc12,-34.57132661447618,0.5232102930454438,-26.943840714285706,0.34424687363550166,-8.397
ZINCqz00000BShN8,COCCOCCCN(C)C(=O)c1[nH]c2c(Br)cccc2c1CCCO,COCCOCCCN(C)C(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.57120452590475,0.36363257002223165,-25.917966190476182,0.3671679859499559,-6.82
ZINCqL000005GUm5,CCOC(=O)c1ccc(OC(=O)CCc2c[nH]c3ccc(C)cc23)cc1,CCOC(=O)c1ccc(OC(=O)CCc2c[nH]c3ccc(C)cc23)cc1,-34.571189644571476,0.6638390464225818,-27.57257452380956,0.34349911901708424,-9.049
ZINCrS0000026PlF,CC(=O)N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)Oc1ccc(I)c(Cl)c1,CC(=O)N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)Oc1ccc(I)c(Cl)c1,-34.57066085942866,0.7607486336539219,-26.650481666666774,0.6142015728925899,-9.187
ZINCsU00001baSPu,CC1(C)CC(=O)c2ccc(OC(=O)CCc3c[nH]c4cc(Cl)ccc34)cc2O1,CC1(C)CC(=O)c2ccc(OC(=O)CCc3c[nH]c4cc(Cl)ccc34)cc2O1,-34.57034963371426,0.3356023810242831,-28.600198809523782,0.24188314440019704,-9.718
ZINCnK00000dgN7U,CC1(C)CC[C@@H](OC(=O)CCc2c[nH]c3cc(Cl)ccc23)C1=O,CC1(C)CC[C@@H](OC(=O)CCc2c[nH]c3cc(Cl)ccc23)C1=O,-34.568854704380925,0.33665431298512677,-28.711021666666642,0.3032727296667993,-8.934
ZINCtU000019yoRz,O=C(OCC[C@H]1CCC[C@H](C(F)(F)F)C1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(OCC[C@H]1CCC[C@H](C(F)(F)F)C1)c1[nH]c2c(Br)cccc2c1CCCO,-34.568746835809556,0.713892053480816,-26.962331190476228,0.5287277218559617,-9.079
ZINCmK00000cvajs,CSCC1CC(OC(=O)CCc2c[nH]c3cc(C)ccc23)C1,CSCC1CC(OC(=O)CCc2c[nH]c3cc(C)ccc23)C1,-34.56808178666665,0.41686490679519944,-28.796494047619035,0.23250746246266973,-7.951
ZINCmB000008D2g3,Cc1nnc(COC(=O)CCc2c[nH]c3cc(Cl)ccc23)o1,Cc1nnc(COC(=O)CCc2c[nH]c3cc(Cl)ccc23)o1,-34.56756053828567,0.5949287501466585,-27.321999999999953,0.41516213512000133,-8.503
ZINCmG000002rAw4,Cc1cccc2c(CCC(=O)O[C@@H]3CC[C@H](C#N)C3)c[nH]c12,Cc1cccc2c(CCC(=O)O[C@@H]3CC[C@H](C#N)C3)c[nH]c12,-34.567560415047595,0.5651081546864472,-26.61110499999997,0.46572440955618444,-9.091
ZINCoH00000jhbHM,O=C(N[C@H]1C[C@@H]1C1CCC1)c1[nH]c2c(Br)cccc2c1CCCO,O=C(N[C@H]1C[C@@H]1C1CCC1)c1[nH]c2c(Br)cccc2c1CCCO,-34.56746159733337,0.5786131962080989,-28.334558095238116,0.5241834822897947,-8.533
ZINCmC000009mb8I,O=C(CCc1c[nH]c2cc(Cl)ccc12)OCc1ccncn1,O=C(CCc1c[nH]c2cc(Cl)ccc12)OCc1ccncn1,-34.56744216685715,0.2521248267325838,-25.275930238095246,0.2844977662938255,-8.285
ZINCky00000aFJTT,CCc1c(C(=O)OCC2CC(=O)C2)[nH]c2ccccc12,CCc1c(C(=O)OCC2CC(=O)C2)[nH]c2ccccc12,-34.567273213142855,0.18998599737619232,-29.24641119047618,0.18445598176920278,-8.688
ZINCtD000009kcmE,CCC(=O)Cc1ccc(OC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(C)=O)cc1,CCC(=O)Cc1ccc(OC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(C)=O)cc1,-34.56712498019046,0.2363708718021557,-29.033241428571408,0.15326569085406466,-8.623
ZINCpK000006zu2J,COC[C@@H]1CC[C@H](OC(=O)C(F)(F)Cc2c(C)[nH]c3ccccc23)C1,COC[C@@H]1CC[C@H](OC(=O)C(F)(F)Cc2c(C)[nH]c3ccccc23)C1,-34.56710374990472,0.45945952722359173,-28.784606190476143,0.24866319330762446,-9.014
ZINCrL00000oY46y,COC(=O)c1ccc(OC(=O)CCc2c[nH]c3cc(OC)ccc23)cc1Cl,COC(=O)c1ccc(OC(=O)CCc2c[nH]c3cc(OC)ccc23)cc1Cl,-34.56688916590477,0.6853908939007466,-28.15538119047619,0.6119377308557359,-7.783
ZINCqx00000s7MHb,CNC(=O)[C@H](CC(C)C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CNC(=O)[C@H](CC(C)C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.566756717904724,0.43086128665124673,-28.366117142857103,0.4844440103910409,-7.552
ZINCoQ000006byeX,O=C(COc1ccc(F)c(F)c1F)CC12CC3CC(CC(C3)C1)C2,O=C(COc1ccc(F)c(F)c1F)CC12CC3CC(CC(C3)C1)C2,-34.56589089904759,0.33122059361161704,-28.172246428571405,0.26112542788511883,-8.455
ZINClK00000dsxKH,O=C(CCc1c[nH]c2cc(Cl)ccc12)O[C@@H]1CC[C@@H]2C[C@@H]21,O=C(CCc1c[nH]c2cc(Cl)ccc12)O[C@@H]1CC[C@@H]2C[C@@H]21,-34.56484864666671,0.3826685291447693,-28.965833333333386,0.2948162968928168,-8.683
ZINCpD00000EQqSr,C=CC1(NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCOCC1,C=CC1(NC(=O)c2[nH]c3c(Br)cccc3c2CCCO)CCOCC1,-34.564769710095305,0.279278619073121,-27.41571595238102,0.3205296815542628,-7.06
ZINCpU00000aglai,Cn1cc(CCC(=O)Oc2ccc(C(C)(C)C)cc2)c2ccccc21,Cn1cc(CCC(=O)Oc2ccc(C(C)(C)C)cc2)c2ccccc21,-34.56475224038097,0.47862956725061895,-27.74817500000002,0.29500173094251925,-9.41
ZINCpL00000S3RHE,C=CC[C@@H](CC(F)F)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C=CC[C@@H](CC(F)F)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.5647055535238,0.6257253944451313,-26.8528457142857,0.40560761470303064,-7.987
ZINCpG0000014iqr,Cn1cc(CCC(=O)Oc2cccc(OCC#N)c2)c2ccccc21,Cn1cc(CCC(=O)Oc2cccc(OCC#N)c2)c2ccccc21,-34.564592990857186,0.27584503967225915,-28.995528333333375,0.21980087181157967,-8.705
ZINCqB00000BBF0q,CC(C)COC(=O)[C@H](C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,CC(C)COC(=O)[C@H](C)NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.56421536971429,0.5780881340338356,-24.54833214285715,0.36649105105936497,-7.507
ZINCoQ00000vuWtz,COc1ccc2c(CCC(=O)Oc3ccc(C)cc3Cl)c[nH]c2c1,COc1ccc2c(CCC(=O)Oc3ccc(C)cc3Cl)c[nH]c2c1,-34.564173736952355,0.3205428139287998,-28.102882619047598,0.17042567460036503,-9.005
ZINCpP00000Phesn,C[C@H]1CCCCC[C@@H]1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,C[C@H]1CCCCC[C@@H]1NC(=O)c1[nH]c2c(Br)cccc2c1CCCO,-34.56407036361904,0.3994627583692769,-28.70338999999999,0.27827115098721483,-9.007
ZINCsR00001cAbOD,C=C(c1ccccc1OC(=O)CCc1c[nH]c2ccc(C)cc12)n1ccnc1,C=C(c1ccccc1OC(=O)CCc1c[nH]c2ccc(C)cc12)n1ccnc1,-34.56390195733332,0.7364538778453832,-28.468801904761897,0.4992605666119669,-9.345
